id,label
11574,0.000000
11575,0.996863
11576,1.000000
11577,0.001308
11578,0.000010
11579,1.000000
1158,1.000000
11580,0.785638
11581,0.036666
11582,0.000000
11583,0.000570
11584,0.996917
11585,0.998331
11586,0.365530
11587,0.000001
11588,0.000684
11589,0.892792
1159,0.007606
11590,0.006142
11591,0.006031
11592,0.000003
11593,0.998329
11594,0.077729
11595,0.000000
11596,0.000850
11597,0.010077
11598,0.569108
11599,0.000092
116,0.000017
1160,0.000001
11600,0.733743
11601,0.706030
11602,0.105544
11603,0.999414
11604,0.999851
11605,0.013111
11606,0.022195
11607,0.086624
11608,0.000058
11609,0.000002
1161,0.064271
11610,0.010539
11611,0.001115
11612,0.003506
11613,0.262690
11614,0.000004
11615,0.000344
11616,0.078022
11617,0.999473
11618,0.000011
11619,0.037197
1162,0.106254
11620,0.000026
11621,0.000320
11622,0.000004
11623,0.998784
11624,0.010582
11625,0.999942
11626,0.999522
11627,0.999156
11628,0.999965
11629,0.955490
1163,0.013519
11630,0.428126
11631,0.000079
11632,0.000662
11633,0.056023
11634,0.000406
11635,0.999839
11636,0.005005
11637,0.000252
11638,0.000070
11639,0.038409
1164,0.001568
11640,1.000000
11641,0.000011
11642,0.743008
11643,0.377792
11644,0.000217
11645,0.994505
11646,0.415598
11647,0.999982
11648,1.000000
11649,0.962826
1165,0.978665
11650,0.998465
11651,0.986645
11652,0.000283
11653,0.006331
11654,1.000000
11655,0.999999
11656,0.999997
11657,0.034287
11658,0.085133
11659,0.068431
1166,0.999991
11660,0.890269
11661,0.000025
11662,0.000020
11663,1.000000
11664,0.001214
11665,0.999848
11666,0.000004
11667,0.000265
11668,0.000000
11669,0.999985
1167,0.808278
11670,0.999021
11671,0.999986
11672,0.009983
11673,1.000000
11674,0.337259
11675,0.040379
11676,0.003468
11677,0.985924
11678,0.009884
11679,0.059027
1168,0.139340
11680,0.056367
11681,1.000000
11682,0.001616
11683,0.992411
11684,0.259039
11685,0.026883
11686,0.592178
11687,0.112842
11688,0.998421
11689,0.000025
1169,0.766815
11690,1.000000
11691,0.014142
11692,0.000027
11693,0.000381
11694,0.950032
11695,0.000008
11696,0.918995
11697,0.999988
11698,0.001241
11699,0.999999
117,0.043993
1170,0.946868
11700,0.000007
11701,0.003957
11702,0.000001
11703,0.000012
11704,0.000002
11705,0.999999
11706,1.000000
11707,0.257419
11708,0.005129
11709,0.999997
1171,0.365391
11710,0.155864
11711,0.021560
11712,0.000116
11713,1.000000
11714,0.609703
11715,0.869736
11716,0.990242
11717,0.512561
11718,0.998967
11719,0.000001
1172,0.999946
11720,0.999986
11721,0.000003
11722,0.001326
11723,0.999978
11724,0.002302
11725,0.976912
11726,0.000086
11727,0.000044
11728,0.007312
11729,0.998734
1173,0.999050
11730,0.192409
11731,1.000000
11732,1.000000
11733,1.000000
11734,0.062959
11735,0.814299
11736,0.007436
11737,0.188422
11738,0.000060
11739,0.581396
1174,1.000000
11740,1.000000
11741,0.299300
11742,0.000000
11743,0.000829
11744,0.008157
11745,0.000042
11746,0.458000
11747,0.000003
11748,0.000008
11749,1.000000
1175,0.999972
11750,0.000008
11751,0.000070
11752,0.999999
11753,0.999651
11754,0.015517
11755,0.000021
11756,0.869819
11757,0.982966
11758,0.999999
11759,0.999845
1176,0.000139
11760,0.999877
11761,0.999965
11762,0.999960
11763,0.908901
11764,0.781252
11765,0.983124
11766,0.997876
11767,0.972669
11768,0.005215
11769,0.000524
1177,0.036803
11770,0.999878
11771,0.000001
11772,0.053059
11773,0.874155
11774,0.574543
11775,0.999005
11776,0.927520
11777,0.009745
11778,0.857745
11779,0.000008
1178,0.000433
11780,0.993027
11781,0.991834
11782,0.984495
11783,0.005823
11784,0.580629
11785,0.996848
11786,0.000010
11787,0.812285
11788,0.000002
11789,0.724696
1179,0.999618
11790,0.977476
11791,0.989198
11792,0.975635
11793,0.026125
11794,0.009167
11795,0.999994
11796,0.000042
11797,0.010209
11798,0.000273
11799,0.997344
118,0.986000
1180,1.000000
11800,0.002499
11801,0.999999
11802,0.078042
11803,0.001971
11804,0.999890
11805,0.955393
11806,1.000000
11807,0.000022
11808,0.026042
11809,1.000000
1181,0.784244
11810,0.907270
11811,0.000000
11812,0.284285
11813,0.000307
11814,0.972879
11815,0.049862
11816,0.933144
11817,0.003295
11818,0.150796
11819,0.000211
1182,1.000000
11820,0.029375
11821,0.999983
11822,0.960450
11823,0.923862
11824,0.982797
11825,0.925642
11826,0.001899
11827,0.999995
11828,1.000000
11829,1.000000
1183,0.608033
11830,0.000032
11831,0.999952
11832,0.766114
11833,0.999947
11834,0.979645
11835,0.905358
11836,0.984536
11837,0.019134
11838,0.999982
11839,0.999886
1184,0.992016
11840,0.999915
11841,1.000000
11842,0.000161
11843,0.991713
11844,0.999985
11845,0.066647
11846,0.782627
11847,0.009748
11848,0.000088
11849,0.992775
1185,0.000000
11850,0.999994
11851,0.183867
11852,0.999999
11853,0.000016
11854,0.000037
11855,0.999999
11856,0.000195
11857,0.000066
11858,0.000000
11859,0.000051
1186,0.999924
11860,0.039333
11861,0.992395
11862,0.999718
11863,0.694604
11864,0.896635
11865,0.001601
11866,0.937815
11867,0.925041
11868,0.000009
11869,0.999398
1187,0.073204
11870,0.999908
11871,0.978338
11872,0.005663
11873,0.000654
11874,0.999992
11875,0.040339
11876,0.053262
11877,0.996505
11878,0.998555
11879,0.999010
1188,0.520998
11880,0.709815
11881,0.919841
11882,0.985528
11883,0.749503
11884,0.001588
11885,0.000004
11886,0.156771
11887,0.000001
11888,0.000002
11889,0.000001
1189,0.794945
11890,0.000003
11891,0.001282
11892,0.592699
11893,0.000150
11894,0.277560
11895,0.854951
11896,0.000207
11897,1.000000
11898,0.009303
11899,0.013832
119,0.999646
1190,0.438887
11900,0.000055
11901,0.992377
11902,0.927446
11903,0.007580
11904,0.994635
11905,0.000113
11906,0.998148
11907,0.999973
11908,0.007063
11909,0.006531
1191,1.000000
11910,1.000000
11911,0.000867
11912,0.569273
11913,0.012469
11914,0.004995
11915,0.999933
11916,0.000217
11917,0.472549
11918,0.999948
11919,0.000353
1192,0.000981
11920,1.000000
11921,0.999978
11922,0.999717
11923,0.999985
11924,0.000113
11925,0.012274
11926,0.920961
11927,0.898503
11928,0.999998
11929,0.818085
1193,0.000209
11930,0.015392
11931,0.014815
11932,0.999390
11933,0.004858
11934,0.999806
11935,0.999968
11936,0.000010
11937,0.000383
11938,0.977978
11939,0.051936
1194,0.001453
11940,0.587767
11941,1.000000
11942,0.000002
11943,0.000000
11944,1.000000
11945,0.002051
11946,0.897831
11947,0.000039
11948,0.000060
11949,0.020680
1195,0.998132
11950,0.014608
11951,0.142095
11952,0.996827
11953,0.999898
11954,1.000000
11955,1.000000
11956,0.352026
11957,0.999641
11958,0.988485
11959,0.000029
1196,0.027970
11960,0.965598
11961,0.297564
11962,0.001378
11963,0.979308
11964,0.999888
11965,0.003154
11966,0.001268
11967,0.999898
11968,0.000378
11969,1.000000
1197,0.999947
11970,0.975831
11971,0.004549
11972,0.924615
11973,0.056195
11974,0.001389
11975,0.913477
11976,0.001103
11977,0.542709
11978,0.895358
11979,0.999995
1198,0.002505
11980,0.920583
11981,0.075597
11982,0.999980
11983,0.030494
11984,1.000000
11985,0.999933
11986,0.985788
11987,0.998402
11988,0.993799
11989,0.000312
1199,0.000936
11990,1.000000
11991,0.010035
11992,0.641576
11993,0.000000
11994,0.034622
11995,0.004467
11996,0.002432
11997,0.999864
11998,0.999996
11999,0.991022
12,0.998488
120,0.015798
1200,0.982498
12000,0.046281
12001,0.999992
12002,0.001152
12003,0.006153
12004,0.002923
12005,0.999122
12006,1.000000
12007,0.049725
12008,0.008672
12009,0.985832
1201,0.920082
12010,0.982805
12011,0.697248
12012,0.999999
12013,0.988466
12014,0.999715
12015,0.999099
12016,0.001356
12017,0.999975
12018,0.000159
12019,0.000003
1202,0.026102
12020,0.015972
12021,1.000000
12022,0.995982
12023,0.836093
12024,1.000000
12025,0.005834
12026,0.287893
12027,0.000003
12028,0.995095
12029,0.001482
1203,0.574775
12030,0.108723
12031,0.002821
12032,0.026386
12033,0.999997
12034,0.000938
12035,0.249544
12036,0.004839
12037,0.769848
12038,0.990726
12039,0.999231
1204,0.102482
12040,0.967232
12041,0.000163
12042,0.429632
12043,0.000613
12044,0.007544
12045,0.004180
12046,0.928843
12047,0.000001
12048,1.000000
12049,0.008705
1205,0.980809
12050,0.000071
12051,0.590541
12052,1.000000
12053,0.033543
12054,0.999691
12055,0.999168
12056,0.096642
12057,0.999994
12058,0.008113
12059,0.000015
1206,0.128400
12060,0.264338
12061,0.999340
12062,1.000000
12063,0.076350
12064,0.999997
12065,0.000000
12066,0.000000
12067,0.000000
12068,0.023617
12069,0.000001
1207,0.447822
12070,0.001418
12071,0.430944
12072,0.015841
12073,0.797778
12074,0.986607
12075,0.999979
12076,0.971960
12077,0.000046
12078,0.084964
12079,0.999910
1208,0.025643
12080,0.999613
12081,0.006225
12082,0.321191
12083,0.021956
12084,0.017959
12085,0.000174
12086,0.999769
12087,0.997711
12088,0.042822
12089,0.375793
1209,0.000125
12090,0.999457
12091,0.000459
12092,1.000000
12093,0.000030
12094,0.984538
12095,0.015558
12096,1.000000
12097,0.050894
12098,1.000000
12099,0.839217
121,0.000559
1210,0.990034
12100,0.002347
12101,0.000275
12102,0.000904
12103,0.000015
12104,0.001893
12105,0.000003
12106,0.000070
12107,0.999949
12108,0.980368
12109,0.999345
1211,0.999978
12110,0.064409
12111,0.977837
12112,0.999989
12113,0.999962
12114,0.999986
12115,0.014031
12116,0.007820
12117,0.991415
12118,0.000022
12119,0.001061
1212,0.000636
12120,0.999475
12121,0.000359
12122,0.999811
12123,0.000627
12124,0.000000
12125,0.003979
12126,0.375792
12127,0.001187
12128,0.000159
12129,0.002056
1213,0.000000
12130,0.009236
12131,1.000000
12132,0.008500
12133,0.058663
12134,0.146304
12135,0.016050
12136,0.000002
12137,0.000331
12138,0.000029
12139,0.999997
1214,0.485637
12140,0.256409
12141,0.960813
12142,0.009808
12143,0.762754
12144,0.000083
12145,1.000000
12146,1.000000
12147,0.484207
12148,0.302938
12149,1.000000
1215,0.998551
12150,0.738477
12151,0.000652
12152,0.000046
12153,0.972191
12154,0.000002
12155,0.486151
12156,0.997906
12157,0.915236
12158,0.686475
12159,0.000370
1216,1.000000
12160,0.963335
12161,0.000000
12162,0.034244
12163,0.987586
12164,0.000484
12165,0.998649
12166,0.007554
12167,1.000000
12168,0.183867
12169,0.000009
1217,0.999542
12170,0.999029
12171,0.000196
12172,0.999999
12173,0.016253
12174,0.861815
12175,0.997604
12176,0.000133
12177,1.000000
12178,0.988318
12179,0.999922
1218,0.000054
12180,1.000000
12181,0.000472
12182,0.968024
12183,0.041058
12184,1.000000
12185,0.804139
12186,0.802162
12187,0.649705
12188,0.999980
12189,0.004114
1219,0.988115
12190,0.238138
12191,0.999968
12192,0.999583
12193,0.221569
12194,0.000054
12195,0.000436
12196,0.999997
12197,0.148096
12198,0.002588
12199,0.999995
122,0.000172
1220,0.000160
12200,0.999953
12201,0.223135
12202,0.015253
12203,0.005974
12204,0.033463
12205,0.380202
12206,0.994964
12207,0.978948
12208,0.999878
12209,0.000031
1221,0.207351
12210,0.024649
12211,0.004524
12212,0.000001
12213,0.999962
12214,0.000005
12215,0.000000
12216,0.017727
12217,0.000004
12218,0.001002
12219,0.227590
1222,0.004828
12220,0.015678
12221,0.001670
12222,0.993836
12223,0.000011
12224,0.006689
12225,0.625720
12226,0.999998
12227,0.000087
12228,1.000000
12229,0.999126
1223,0.347943
12230,0.790987
12231,0.003632
12232,0.988936
12233,0.588111
12234,0.844353
12235,0.988358
12236,0.011065
12237,0.999092
12238,0.992100
12239,0.001622
1224,0.995076
12240,0.000616
12241,0.002754
12242,0.000023
12243,0.000148
12244,0.004214
12245,0.000416
12246,0.999995
12247,0.041401
12248,0.982832
12249,1.000000
1225,0.000291
12250,0.001231
12251,0.047128
12252,0.000165
12253,0.937435
12254,1.000000
12255,0.045476
12256,0.999733
12257,0.002239
12258,0.196676
12259,0.905738
1226,0.004496
12260,0.925198
12261,0.000354
12262,0.727211
12263,0.999999
12264,0.999635
12265,0.127455
12266,0.937019
12267,0.309031
12268,1.000000
12269,0.959756
1227,0.999995
12270,0.050015
12271,0.910349
12272,0.000001
12273,0.459929
12274,0.034616
12275,0.998794
12276,0.000013
12277,0.940804
12278,0.999839
12279,0.999053
1228,0.087833
12280,0.101927
12281,0.838601
12282,0.730709
12283,0.043508
12284,0.999998
12285,0.000005
12286,0.008594
12287,0.998520
12288,0.021303
12289,0.114416
1229,0.008294
12290,0.999422
12291,1.000000
12292,0.999996
12293,0.999720
12294,0.996911
12295,0.000318
12296,0.000601
12297,0.000401
12298,0.910746
12299,0.000009
123,0.040686
1230,0.001581
12300,0.999717
12301,0.000248
12302,0.000903
12303,1.000000
12304,1.000000
12305,0.395623
12306,0.108514
12307,0.396260
12308,0.000109
12309,0.038253
1231,0.826783
12310,0.000006
12311,0.985961
12312,0.003062
12313,0.999946
12314,0.997155
12315,0.999989
12316,0.996489
12317,0.013067
12318,1.000000
12319,0.000054
1232,0.999782
12320,0.997762
12321,0.982895
12322,0.936300
12323,0.988813
12324,0.414603
12325,0.003020
12326,0.005885
12327,0.000436
12328,0.931414
12329,0.905846
1233,0.000320
12330,0.111144
12331,0.000228
12332,0.999271
12333,0.973474
12334,0.000295
12335,0.332972
12336,0.010933
12337,0.357463
12338,0.030319
12339,0.011121
1234,0.000007
12340,0.000248
12341,0.999999
12342,0.999681
12343,0.000755
12344,0.001768
12345,0.000001
12346,0.045752
12347,0.013147
12348,0.778095
12349,0.003992
1235,0.999998
12350,0.965990
12351,0.000745
12352,0.999938
12353,0.190804
12354,0.912575
12355,0.002144
12356,0.000003
12357,0.665061
12358,0.013993
12359,0.999374
1236,0.999992
12360,0.901938
12361,0.999525
12362,0.999455
12363,0.000294
12364,0.995319
12365,0.955864
12366,1.000000
12367,0.999891
12368,0.000035
12369,0.999648
1237,0.999974
12370,0.579126
12371,1.000000
12372,0.140840
12373,0.000023
12374,0.000001
12375,0.999547
12376,0.999365
12377,1.000000
12378,0.997249
12379,0.969707
1238,0.967727
12380,0.983989
12381,0.999935
12382,1.000000
12383,0.772085
12384,0.000111
12385,0.999786
12386,0.999961
12387,0.001830
12388,0.025822
12389,0.000000
1239,0.009425
12390,0.010441
12391,0.908010
12392,0.921476
12393,0.968241
12394,0.000004
12395,0.001872
12396,0.189943
12397,0.000017
12398,0.029016
12399,0.002072
124,0.000018
1240,0.000000
12400,0.944087
12401,0.637675
12402,0.017057
12403,0.995096
12404,0.001749
12405,0.001879
12406,0.030317
12407,0.830222
12408,0.000240
12409,0.856377
1241,0.996375
12410,0.000009
12411,0.500237
12412,0.975380
12413,0.086995
12414,0.027441
12415,0.060085
12416,0.343862
12417,0.000005
12418,0.000000
12419,0.000651
1242,1.000000
12420,0.000057
12421,0.982368
12422,0.999987
12423,0.000007
12424,0.013242
12425,0.999997
12426,0.160048
12427,0.998809
12428,0.025775
12429,0.267372
1243,0.020555
12430,0.999022
12431,0.053968
12432,0.999972
12433,0.889209
12434,0.562529
12435,1.000000
12436,0.032778
12437,0.984475
12438,1.000000
12439,0.667635
1244,0.000025
12440,0.999927
12441,0.000475
12442,0.000018
12443,0.999866
12444,0.999993
12445,0.001368
12446,0.000004
12447,0.997370
12448,0.999918
12449,0.002530
1245,0.246880
12450,0.102040
12451,0.013729
12452,0.698039
12453,0.411146
12454,0.232412
12455,0.000547
12456,0.141184
12457,0.006814
12458,0.157963
12459,0.999999
1246,0.000256
12460,0.847426
12461,0.999999
12462,0.000000
12463,0.940305
12464,0.999471
12465,0.000094
12466,0.013685
12467,0.009860
12468,0.060829
12469,0.013096
1247,0.000970
12470,1.000000
12471,0.999948
12472,0.958551
12473,0.003693
12474,0.000447
12475,0.002745
12476,0.994204
12477,1.000000
12478,0.593994
12479,0.000000
1248,0.993383
12480,0.010992
12481,0.016838
12482,0.007246
12483,0.000000
12484,0.818128
12485,0.000292
12486,1.000000
12487,1.000000
12488,0.971381
12489,0.625900
1249,0.001359
12490,0.999992
12491,0.049484
12492,0.992569
12493,0.999098
12494,0.999936
12495,0.000006
12496,0.000000
12497,0.001439
12498,0.959507
12499,1.000000
125,0.001255
1250,0.836392
12500,0.001544
1251,0.856482
1252,0.000001
1253,0.985899
1254,0.000481
1255,0.022860
1256,0.009963
1257,0.946552
1258,0.002773
1259,0.000018
126,0.002151
1260,0.000264
1261,0.999381
1262,0.000125
1263,0.063537
1264,0.000010
1265,0.000008
1266,0.002150
1267,0.008767
1268,0.082168
1269,0.696121
127,0.999069
1270,0.000000
1271,0.999991
1272,0.993502
1273,0.999606
1274,0.081434
1275,0.934702
1276,0.996463
1277,0.000322
1278,0.001496
1279,0.999999
128,0.000051
1280,0.999479
1281,0.000014
1282,0.019114
1283,0.947413
1284,0.995627
1285,0.000026
1286,0.996869
1287,0.000460
1288,0.000155
1289,0.999999
129,0.000771
1290,0.999240
1291,0.421356
1292,0.513948
1293,0.001741
1294,0.974490
1295,0.000050
1296,0.011289
1297,0.003853
1298,0.053651
1299,0.000006
13,0.000250
130,0.011371
1300,0.000014
1301,0.999972
1302,0.008339
1303,0.000744
1304,0.192011
1305,0.843428
1306,1.000000
1307,0.000023
1308,0.833320
1309,0.512216
131,1.000000
1310,0.000067
1311,0.008562
1312,0.924578
1313,0.037030
1314,0.791091
1315,0.997885
1316,0.000025
1317,0.715573
1318,0.999966
1319,0.225430
132,0.508905
1320,0.152755
1321,0.000143
1322,0.002000
1323,0.065662
1324,0.000014
1325,0.007809
1326,0.015929
1327,0.991760
1328,0.594758
1329,0.921776
133,0.008073
1330,0.001260
1331,0.000499
1332,1.000000
1333,0.999350
1334,0.860024
1335,0.043246
1336,0.008634
1337,0.000338
1338,0.019144
1339,0.006381
134,0.042196
1340,0.997934
1341,0.003049
1342,1.000000
1343,0.999910
1344,0.860067
1345,0.000029
1346,0.002344
1347,0.000272
1348,0.000007
1349,0.017854
135,0.000156
1350,0.997480
1351,0.812223
1352,0.007897
1353,1.000000
1354,0.011458
1355,0.000229
1356,0.999980
1357,0.018005
1358,0.294894
1359,0.104835
136,0.000010
1360,0.999030
1361,0.001795
1362,0.001934
1363,0.000013
1364,0.002796
1365,0.044110
1366,0.890939
1367,0.003416
1368,0.010333
1369,0.502103
137,0.999947
1370,0.000005
1371,0.007617
1372,0.999860
1373,1.000000
1374,0.001218
1375,0.000014
1376,0.999284
1377,0.989829
1378,0.964990
1379,0.000228
138,0.087373
1380,0.334216
1381,0.999832
1382,0.999951
1383,0.000160
1384,0.996803
1385,0.999987
1386,0.755924
1387,0.999975
1388,0.003080
1389,0.964682
139,0.864333
1390,0.024647
1391,0.010335
1392,0.000059
1393,0.081827
1394,0.000000
1395,0.974225
1396,0.002450
1397,0.001832
1398,0.002217
1399,1.000000
14,0.170838
140,0.000029
1400,0.998900
1401,0.999975
1402,0.996299
1403,0.024025
1404,0.000771
1405,0.876939
1406,0.000249
1407,0.009096
1408,0.000045
1409,0.996094
141,0.000300
1410,0.000038
1411,0.999467
1412,0.000033
1413,0.806362
1414,0.916190
1415,0.003838
1416,0.000001
1417,0.000074
1418,0.001175
1419,0.112959
142,0.142673
1420,0.997892
1421,0.927667
1422,0.013592
1423,0.030608
1424,0.999774
1425,0.009566
1426,0.000257
1427,0.999997
1428,0.999983
1429,0.999999
143,0.999502
1430,0.966775
1431,0.999999
1432,1.000000
1433,0.721192
1434,1.000000
1435,0.864870
1436,0.999991
1437,0.999996
1438,0.010358
1439,0.068509
144,0.119841
1440,0.103143
1441,0.000000
1442,0.594336
1443,0.978214
1444,0.901165
1445,0.999960
1446,0.066776
1447,0.083213
1448,0.506204
1449,0.898163
145,0.036470
1450,0.051136
1451,0.576159
1452,0.979884
1453,0.000052
1454,0.000135
1455,0.000000
1456,0.005461
1457,0.998933
1458,0.297330
1459,0.001879
146,1.000000
1460,0.588144
1461,0.000939
1462,0.199234
1463,0.000288
1464,0.007666
1465,0.000209
1466,0.097072
1467,0.048557
1468,1.000000
1469,0.999613
147,0.996696
1470,0.999997
1471,0.999962
1472,0.060478
1473,0.002217
1474,0.012423
1475,0.001762
1476,0.991608
1477,0.998435
1478,0.000267
1479,0.427002
148,0.018242
1480,0.000004
1481,0.999172
1482,0.688215
1483,0.998919
1484,0.000001
1485,0.001666
1486,0.998838
1487,0.008035
1488,0.000000
1489,0.045230
149,0.000030
1490,0.967227
1491,0.000063
1492,0.000535
1493,0.999739
1494,0.000008
1495,0.910364
1496,0.612630
1497,0.999900
1498,1.000000
1499,0.008028
15,0.000413
150,0.087766
1500,0.000148
1501,0.987924
1502,0.000095
1503,0.011629
1504,0.153421
1505,0.002430
1506,0.963474
1507,0.000000
1508,1.000000
1509,0.999842
151,0.302293
1510,0.141175
1511,0.008189
1512,0.851549
1513,0.009756
1514,0.000015
1515,0.104313
1516,0.996155
1517,0.094776
1518,0.000008
1519,0.706407
152,0.064000
1520,0.000049
1521,0.821933
1522,0.000002
1523,0.000077
1524,0.005259
1525,0.987109
1526,0.999421
1527,0.000114
1528,0.000425
1529,0.999777
153,0.000003
1530,0.996865
1531,0.999985
1532,0.000122
1533,0.000054
1534,0.066696
1535,0.000000
1536,1.000000
1537,0.986607
1538,0.988299
1539,0.101568
154,0.000135
1540,0.000012
1541,0.999988
1542,1.000000
1543,0.046890
1544,0.272977
1545,0.005639
1546,0.994751
1547,0.121355
1548,0.000311
1549,0.999994
155,0.980397
1550,0.003068
1551,0.000034
1552,0.116463
1553,0.999989
1554,1.000000
1555,0.000085
1556,0.049054
1557,0.997818
1558,0.000001
1559,0.000549
156,0.000016
1560,0.000707
1561,0.031447
1562,0.938878
1563,1.000000
1564,1.000000
1565,0.002253
1566,0.022033
1567,0.000001
1568,0.683005
1569,0.971648
157,0.000052
1570,0.000009
1571,0.739461
1572,0.998781
1573,0.999999
1574,0.999991
1575,0.999821
1576,0.202720
1577,0.161481
1578,0.000005
1579,0.000003
158,0.999989
1580,0.999367
1581,0.999996
1582,0.002120
1583,0.077155
1584,0.037079
1585,0.000002
1586,0.000188
1587,0.003369
1588,0.000003
1589,0.020147
159,0.999998
1590,1.000000
1591,0.999994
1592,0.025080
1593,0.545818
1594,0.233071
1595,0.000468
1596,0.596111
1597,0.005777
1598,0.528333
1599,0.964184
16,0.045714
160,0.688559
1600,0.999680
1601,0.000029
1602,0.428651
1603,0.021065
1604,0.000001
1605,0.602832
1606,0.000000
1607,0.000002
1608,0.000001
1609,0.992737
161,0.000636
1610,0.999775
1611,0.001775
1612,0.999731
1613,0.000001
1614,0.012315
1615,0.000033
1616,0.116369
1617,0.982624
1618,0.000044
1619,0.942075
162,0.277503
1620,0.952016
1621,0.983626
1622,0.000161
1623,0.000175
1624,0.000111
1625,0.999870
1626,0.000102
1627,0.000976
1628,0.710012
1629,0.997132
163,0.000008
1630,0.998717
1631,0.004404
1632,0.999983
1633,0.996731
1634,0.608515
1635,0.118161
1636,0.006382
1637,0.954823
1638,0.999992
1639,0.669997
164,0.707770
1640,0.998751
1641,0.019503
1642,0.762954
1643,0.999903
1644,0.999994
1645,0.999997
1646,0.009595
1647,0.916611
1648,0.002904
1649,0.017654
165,0.012700
1650,0.000714
1651,0.000000
1652,0.358212
1653,0.995110
1654,0.999942
1655,0.072012
1656,0.055746
1657,0.000004
1658,0.999999
1659,0.801985
166,0.003678
1660,0.243349
1661,0.000009
1662,0.990035
1663,0.002929
1664,0.000796
1665,0.026420
1666,0.000001
1667,1.000000
1668,0.032048
1669,0.998672
167,0.971002
1670,0.002059
1671,0.879159
1672,0.995475
1673,0.395569
1674,0.086093
1675,0.022830
1676,0.999351
1677,0.999782
1678,0.932584
1679,0.000567
168,0.000040
1680,0.007048
1681,0.001616
1682,0.999997
1683,0.000658
1684,0.994782
1685,0.389229
1686,0.037968
1687,0.995533
1688,0.057597
1689,0.008477
169,0.001443
1690,0.999991
1691,0.725241
1692,0.997201
1693,0.999881
1694,0.086945
1695,0.374374
1696,1.000000
1697,0.001784
1698,0.002174
1699,0.064787
17,0.726369
170,0.000398
1700,0.000629
1701,0.999973
1702,0.882514
1703,0.607067
1704,0.999957
1705,1.000000
1706,0.999996
1707,0.002845
1708,0.045023
1709,0.000049
171,0.009774
1710,0.000020
1711,0.999274
1712,0.075388
1713,0.001195
1714,0.642690
1715,0.955130
1716,0.095583
1717,0.998804
1718,0.000230
1719,0.993442
172,0.937353
1720,0.261974
1721,0.025148
1722,1.000000
1723,0.008582
1724,0.531803
1725,0.999484
1726,0.994746
1727,1.000000
1728,0.982807
1729,0.007632
173,0.422429
1730,0.999989
1731,0.049206
1732,0.999989
1733,1.000000
1734,0.021428
1735,0.003267
1736,0.000254
1737,0.999055
1738,0.000112
1739,0.997050
174,0.000673
1740,0.040641
1741,0.089640
1742,0.997870
1743,0.941688
1744,0.998634
1745,0.128166
1746,0.999920
1747,0.225331
1748,0.000206
1749,0.006072
175,0.999965
1750,0.007012
1751,0.999999
1752,0.000088
1753,0.380024
1754,0.061093
1755,0.999894
1756,0.000002
1757,0.011839
1758,0.883434
1759,1.000000
176,0.999777
1760,0.000002
1761,0.999586
1762,0.995389
1763,0.003721
1764,1.000000
1765,0.000658
1766,0.912071
1767,0.999837
1768,0.762092
1769,0.997635
177,0.556229
1770,0.027000
1771,0.077952
1772,0.011097
1773,0.995525
1774,0.008501
1775,0.000077
1776,1.000000
1777,0.000073
1778,0.210426
1779,0.000023
178,0.999531
1780,0.027667
1781,0.999992
1782,0.997882
1783,0.000414
1784,0.253916
1785,0.001597
1786,0.211851
1787,0.999998
1788,0.998744
1789,0.999992
179,0.122347
1790,0.001988
1791,0.999365
1792,0.000484
1793,0.922618
1794,0.994285
1795,0.017423
1796,0.001518
1797,0.999593
1798,0.112002
1799,0.000024
18,0.999995
180,0.021826
1800,1.000000
1801,1.000000
1802,0.000001
1803,0.999881
1804,0.004612
1805,0.000308
1806,0.442466
1807,0.995355
1808,0.008868
1809,0.999997
181,1.000000
1810,0.041780
1811,0.999938
1812,0.336513
1813,0.999962
1814,0.999587
1815,0.001536
1816,0.995169
1817,1.000000
1818,0.049243
1819,0.084446
182,0.999810
1820,0.002322
1821,1.000000
1822,0.000004
1823,0.022437
1824,0.000016
1825,0.998851
1826,0.091001
1827,0.000000
1828,0.080719
1829,0.991698
183,0.600881
1830,0.000013
1831,0.996277
1832,0.996733
1833,0.001429
1834,0.000060
1835,0.000568
1836,0.034571
1837,0.945420
1838,1.000000
1839,0.025454
184,0.001190
1840,0.999103
1841,0.999245
1842,0.859378
1843,0.371645
1844,0.002020
1845,0.991991
1846,0.997384
1847,0.000420
1848,0.552677
1849,0.999859
185,0.000549
1850,0.446338
1851,0.999991
1852,0.026807
1853,0.999872
1854,0.010547
1855,0.991573
1856,0.969025
1857,0.001470
1858,0.000346
1859,0.999997
186,0.000330
1860,0.984455
1861,0.000486
1862,0.000017
1863,0.999993
1864,0.000751
1865,0.999605
1866,1.000000
1867,0.004831
1868,0.000985
1869,0.374982
187,0.000196
1870,0.048705
1871,0.999780
1872,0.794824
1873,0.811563
1874,1.000000
1875,0.007283
1876,0.993738
1877,0.997790
1878,1.000000
1879,0.021804
188,0.000018
1880,0.000182
1881,0.999489
1882,0.648634
1883,0.000227
1884,0.998570
1885,0.012198
1886,0.002509
1887,0.006069
1888,0.990980
1889,0.017794
189,0.004867
1890,0.016881
1891,0.999997
1892,0.948089
1893,0.016367
1894,0.000019
1895,0.780244
1896,0.002150
1897,0.047475
1898,0.000111
1899,0.086565
19,0.002349
190,0.999975
1900,0.007703
1901,0.000033
1902,0.717012
1903,0.999344
1904,0.967573
1905,0.876794
1906,0.996032
